지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),최소상대습도(%),월합강수량(00~24h만)(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),평균운량(1/10),합계 일조시간(hr),일조율(%),평균지면온도(°C)
99,파주,Apr-23,11.8,18.3,5.2,27.2,-1.3,1011.8,1015.4,9,68,13,102.3,57.5,1.7,8.4,5.2,185.5,46.94,13.6
99,파주,May-23,17.2,24.2,10.8,29.6,3.6,1010.1,1013.7,14.6,76,20,139.2,47,1.4,6.2,5.2,232.7,52.79,20.3
99,파주,Jun-23,21.5,26.9,17.1,32.3,12.8,1003.9,1007.4,21.5,85,34,212,62.9,1.1,5.1,5.3,188.7,42.62,24.8
99,파주,Jul-23,25.2,29.5,21.9,33.3,18.4,1004.1,1007.6,28.6,91,42,441,76,1.2,6.4,6.2,157.9,35.11,27.7
99,파주,Aug-23,25.2,29.7,21.8,33.4,18.7,1002.6,1006.1,28.3,90,56,247.8,60.5,1.2,5.5,6.5,160.1,37.93,27.9
99,파주,Sep-23,21.6,27.2,17.5,32,12.8,1010.3,1013.8,22.5,88,37,43.1,30.7,1.2,5.3,6.1,168,44.97,24.1
99,파주,Oct-23,12.9,20.5,6.9,24,-0.5,1016,1019.7,12.2,83,26,46.5,17.5,1,5.3,4.1,203,58.3,15.5
99,파주,Nov-23,4.7,10.4,-0.3,24.8,-9.7,1018.8,1022.6,7.5,75,25,75.5,33.7,1.6,8.1,3.7,167.4,54.87,6.3
99,파주,Dec-23,-1.1,4.1,-6.2,15.6,-17.6,1022.2,1026.1,4.9,77,36,72,17.7,1.5,6.9,4.1,145.6,48.88,0.6
100,대관령,Jan-21,-7.3,-1.8,-13,7.6,-24.3,928.7,1024.6,2.7,64,18,7.8,2.6,4,14.3,3.7,204.9,66.7,-4.8
100,대관령,Feb-21,-2,3.8,-8.1,15.6,-17.4,926.8,1020.5,3.3,60,11,2.2,1.4,4.6,13.6,3.6,226.8,74.9,-1.1
100,대관령,Mar-21,3,9.2,-2.9,16.1,-16.9,928.5,1020.4,5.2,71,13,86.2,52.8,3,12.7,5,231.9,62.47,3.1
100,대관령,Apr-21,7.5,13.5,1.1,20.9,-5.7,928.9,1019.2,6.5,65,17,98.4,41.6,3,12.1,5.1,257.8,65.18,10.6
100,대관령,May-21,11.8,17.3,6.2,25.2,-0.7,921.2,1009.1,9.9,73,17,154,59.9,3.1,12,5.7,225.5,51.18,14.6
100,대관령,Jun-21,16.8,21.7,12.5,27.8,8,922.2,1008.4,15.9,84,26,78.6,34.5,2.3,10.2,6.6,185.1,41.84,20.5
100,대관령,Jul-21,21.4,26.4,17.1,30.1,13.6,924.4,1009.2,22.5,88,44,124.8,46.3,1.7,6,6.1,263.8,58.78,27.5
100,대관령,Aug-21,19.6,23.6,16.8,30.6,12.6,924.1,1009.5,20.8,91,48,217.2,34.9,1.9,9.3,7.8,116,27.53,22.2
100,대관령,Sep-21,15.7,19.8,12.2,25.5,7.6,928.2,1015.4,16.2,91,44,153.9,69,2,8.9,6.6,153.9,41.27,18.6
100,대관령,Oct-21,9.7,15.8,4.8,26.1,-5,932.6,1022.5,10.4,82,16,65.2,18.1,2,8.9,5.5,183.6,52.74,11.9
100,대관령,Nov-21,2.7,8.7,-2.6,15.1,-10.7,927.6,1019.6,5.5,72,11,32.6,14.3,4.1,13.9,4,193.8,63.5,2.8
100,대관령,Dec-21,-3.9,1.3,-9,9,-21.2,929.9,1024.6,3.4,67,21,6.4,6.2,4.5,14.3,3.3,207.9,69.62,-2.9
100,대관령,Jan-22,-6.9,-0.7,-13.4,3.5,-20.4,929.5,1025.4,2.4,62,13,1.3,0.7,3,11.3,3.5,233.1,75.93,-5.2
100,대관령,Feb-22,-6.4,-0.6,-11.8,8.6,-19.4,929.6,1025.3,2.2,56,12,2.2,1.2,4.4,12.7,2.7,251.3,83.05,-3.6
100,대관령,Mar-22,2.2,8,-3.3,15.4,-12.5,926.1,1018.1,4.9,68,8,76.6,16,3.5,13.8,5,226.4,61.04,2.1
100,대관령,Apr-22,9.2,15.3,2.6,24.2,-5.2,927.7,1017.2,6.4,58,9,43.5,15.9,3.7,12.1,4,280,70.83,10.7
100,대관령,May-22,13.4,20,6.1,28.5,-2.7,924.3,1012,8.6,59,13,9.3,3.9,3.7,11,4.4,310.7,70.55,17.4
100,대관령,Jun-22,17.2,21.8,13,30.3,5.6,922,1008.1,16.3,83,16,245.2,54.7,3.2,13.2,6.6,184.3,41.67,20.7
100,대관령,Jul-22,21.3,26.1,17.8,30,14,922,1006.7,21.2,85,46,173.3,35.6,1.9,8.2,7.1,179.6,40.01,25.1
100,대관령,Aug-22,20.6,24.3,17.2,29.5,7,922.4,1007.3,21.3,87,30,415.6,101.9,2.8,10.9,7.4,137.1,32.53,23.1
100,대관령,Sep-22,15.2,21.2,10.3,28.2,2.5,928.1,1015.4,14.8,85,18,206.5,77.5,2,10.5,6,199.8,53.54,18.1
100,대관령,Oct-22,8.2,14.1,3.1,25.5,-4,932.6,1023,9.1,83,15,145.4,83,2,15.2,5.8,166.7,47.87,11
100,대관령,Nov-22,4.5,11.7,-2.1,18.8,-12.2,930.7,1022.3,5.7,66,2,40,11.4,2.5,12,4.2,208.4,68.24,4.6
100,대관령,Dec-22,-7.8,-2.4,-12.9,4.5,-21.8,928.7,1024.7,2.1,57,8,2.3,0.9,4.4,12.9,3.4,123.1,60.76,-4.8
100,대관령,Jan-23,-6.3,-0.9,-12.4,11.2,-25.2,929.4,1024.9,2.5,60,10,27,12.8,3.5,15.6,3.7,114.6,52.19,-3.9
100,대관령,Feb-23,-3.2,2.3,-9.4,10.1,-17.5,932,1026.7,3.1,65,12,3.5,2.2,2.7,11.4,4.3,181.9,60.13,-1.8
100,대관령,Mar-23,4.4,11.2,-2.7,20.3,-8.7,929.2,1020.7,4.7,59,12,17.8,10.6,3.1,12.3,3.9,247.2,66.7,3.7
100,대관령,Apr-23,8.1,14.3,1.8,20.9,-2.8,925.5,1015.3,6.8,65,8,54.5,24.2,4,13.9,4.9,218.4,55.28,10.2
100,대관령,May-23,13.5,19.7,6.4,27.8,-2.3,926.2,1014,10.6,71,17,92.5,53.3,2.6,10.7,5.8,223,50.68,17.6
100,대관령,Jun-23,17.9,23.4,13.1,29.7,7.4,921.6,1007.3,16.3,81,25,194.3,45,2.7,12.5,5.8,211.2,49.38,22.5
100,대관령,Jul-23,21.9,26.7,18.2,31.6,11.1,923.2,1007.8,22.6,87,38,181.9,35.6,2.6,13.3,6.8,149.7,33.33,25.3
100,대관령,Aug-23,21.4,25.7,18.1,31.8,13.6,922.3,1006.9,22.3,88,46,303.8,101.1,2.1,12.7,7,142,33.67,25.2
100,대관령,Sep-23,17,21.6,13.4,26.5,6.4,928.1,1014.7,17.4,89,40,190.2,62.4,1.7,6.5,6.4,139.9,37.47,20.4
100,대관령,Oct-23,9,15.9,2.7,19.5,-1.7,930.2,1020,8.9,79,21,31.2,16.8,2.1,9.4,4.1,209.7,60.14,11
100,대관령,Nov-23,2.7,8,-2.7,21.6,-13.2,929,1021.1,5.5,65,11,39.9,23.9,4.6,17,3.4,188.2,61.6,3.1
100,대관령,Dec-23,-4.1,0.5,-8.7,12.8,-20.4,930.7,1025.4,4,75,20,155.2,92.2,3.8,13.6,4.1,160.8,53.85,-2
101,춘천,Jan-21,-4.7,1.5,-10.5,12.6,-21.9,1015.2,1025.1,3.1,65,17,17.7,4.5,1.2,9.2,,171.3,55.87,-2.8
101,춘천,Feb-21,1.2,8,-5,19.9,-13.7,1011.7,1021.2,4,57,7,6.6,2.6,1.6,7,,195.6,64.66,1.1
101,춘천,Mar-21,7.8,14.8,1.8,23.5,-2.5,1010.6,1019.9,6.3,63,9,104.1,69.7,1.5,7.5,,207.1,55.81,8.3
101,춘천,Apr-21,13.1,19.9,6.7,29.2,2,1009.3,1018.4,8,57,12,121.7,63.1,1.6,8.6,,224.3,56.67,15
101,춘천,May-21,16.4,22.3,11,31.2,4.3,1000.2,1009.1,12.7,70,18,172.3,69.1,1.4,6.6,,202.2,45.83,18.8
101,춘천,Jun-21,22.3,27.7,17.8,33,12.5,999.3,1008,19.2,74,28,99.7,31.6,1.5,4.9,,207.7,46.9,25.5
101,춘천,Jul-21,27.3,32.8,23.1,36.6,19.9,999.8,1008.4,26.9,76,32,169.5,41.4,1.4,5.3,,262.5,58.41,31.2
101,춘천,Aug-21,24.9,29.5,21.5,34.3,17.4,1000.4,1009,24.4,79,38,129.6,34.8,1.5,5.9,,158.6,37.63,27.6
101,춘천,Sep-21,21.3,26.7,17.2,30.1,14.9,1005.5,1014.3,18.8,76,36,106,38.3,1.6,5.4,,198.2,53.14,24.1
101,춘천,Oct-21,14,20,9.5,28.5,-1.2,1012.8,1021.8,13.3,80,25,60.6,24.6,1.1,4.3,,153.7,44.19,15.1
101,춘천,Nov-21,6.3,12.8,1.2,20.6,-5.6,1010.5,1019.8,6.8,70,23,53,30.2,1.2,7,,164.8,54.1,5.7
101,춘천,Dec-21,-1.2,4.5,-6.2,11.5,-16.3,1015.6,1025.3,4,68,18,5.1,1.4,1.2,7.8,,157.4,52.85,-1.1
101,춘천,Jan-22,-4.2,3,-10.4,9,-16.1,1015.6,1025.4,2.9,64,20,2.8,2.2,1,5.7,,193.5,63.13,-3.7
101,춘천,Feb-22,-2.4,4.9,-9.5,11.9,-15.2,1015.9,1025.7,2.7,53,12,6.6,4.7,1.6,6.3,,215.8,71.39,-1
101,춘천,Mar-22,6.6,13.2,0.3,19.3,-6.7,1008.3,1017.6,6,62,9,103,38.6,1.6,6.6,,192.4,51.86,6
101,춘천,Apr-22,14,21.6,6.5,30,-0.7,1008,1017.1,8,52,11,28.5,18.6,1.7,5.9,,262.3,66.3,16.4
101,춘천,May-22,18.1,25.3,10.8,31.2,3.8,1003.3,1012.1,11.2,57,14,10.9,7.1,1.7,6.3,,302.9,68.68,22
101,춘천,Jun-22,22.6,27.4,18.3,34.8,10.5,998.9,1007.5,20.1,74,18,402.5,138.9,1.7,6.5,,171,38.61,24.8
101,춘천,Jul-22,26.6,31.3,23,35.3,20.4,997.4,1005.9,28.7,84,43,208.2,75.9,1.3,5,6.8,187.3,41.67,29.3
101,춘천,Aug-22,25.2,29,22.1,33.3,13.7,998.5,1007.1,27.6,87,40,491.7,110.2,1.2,5.8,7.2,141.1,33.44,27.7
101,춘천,Sep-22,20.5,26.7,15.8,31.2,7.9,1005.5,1014.3,19.2,81,34,256.7,166.4,1.5,6.4,6,199.4,53.42,23.3
101,춘천,Oct-22,12.7,19.4,7.9,26.3,0.9,1013.2,1022.3,11.8,80,26,137.3,102.9,1.1,6.6,5.5,180.9,51.97,14.5
101,춘천,Nov-22,7.5,14.7,1.8,21.4,-7.3,1012.6,1022,7.8,74,15,69.5,39.5,0.9,5.7,4.3,165.9,54.41,7.7
101,춘천,Dec-22,-4.9,1.2,-10,9.4,-17.1,1015.6,1025.4,2.9,67,17,10.7,4.1,1.2,7.6,4,173.5,58.24,-2.4
101,춘천,Jan-23,-4.1,2.2,-9.5,9.1,-20.1,1015.4,1025.2,3.4,71,20,52.3,28.6,1.2,5.8,3.8,161.4,52.71,-2.6
101,춘천,Feb-23,0.3,6.9,-5.5,12.9,-10.1,1016.3,1025.9,3.7,62,13,1.1,1.1,1.3,6.7,3.5,194.6,64.44,0.6
101,춘천,Mar-23,8,16.3,0.1,24.9,-6.1,1010.6,1019.9,5.2,51,6,9.3,6.9,1.5,7.2,3.4,242,65.32,8.6
101,춘천,Apr-23,12.5,18.7,6.2,27.3,-1.5,1005.5,1014.5,7.9,58,9,90.6,40.4,1.8,7.8,5.1,174.4,44.12,14.5
101,춘천,May-23,18,24.7,11.3,30.7,3.8,1004.2,1013.1,12.1,62,14,115.6,41.7,1.6,7.4,5.3,249.5,56.6,22
101,춘천,Jun-23,22.5,28.1,17.4,33.3,12.6,998,1006.6,18.6,70,21,263.2,75.4,1.6,6.8,5.6,226.5,51.14,27.3
101,춘천,Jul-23,25.9,30.7,22.2,34.4,18.2,998.6,1007.2,25.8,79,34,313.5,68,1.3,7.5,6.3,165.6,36.82,29.5
101,춘천,Aug-23,26,30.6,22.3,34.9,19.1,997.2,1005.7,25.4,77,41,215.2,76.8,1.6,6.7,6.7,173.5,41.1,31.2
101,춘천,Sep-23,21.9,27.1,18.1,32.2,13.7,1004.7,1013.5,20.2,78,28,122.8,29.2,1.5,4.9,6.3,147.5,39.48,24.9
101,춘천,Oct-23,12.9,19.6,7.8,23.4,0.4,1010,1019.1,11.3,78,20,28.2,11.9,1.1,6.1,4.9,163.1,46.84,14.5
101,춘천,Nov-23,5.2,11.1,-0.2,25.5,-9,1012,1021.4,6.6,66,15,86.2,54.4,1.5,8,3.6,150.1,49.21,5.6
101,춘천,Dec-23,-0.8,4.6,-5.7,16.4,-15.7,1015.5,1025.2,4.6,72,23,91.8,36.7,1.4,7.3,4.3,130.4,43.8,-0.3
102,백령도,Jan-21,-1,1.8,-3.6,9.4,-11.9,1019.3,1023.9,4.2,69,16,64.5,13.7,4.9,17.1,6.4,114.8,37.46,-0.4
102,백령도,Feb-21,2.1,5.6,-1,12.9,-9.1,1016.3,1020.8,5.1,67,16,4.6,1.8,5.2,16.4,4.8,176.4,58.31,2.3
102,백령도,Mar-21,6.1,9.4,3.3,17.1,-0.9,1014.7,1019.1,7,75,11,68,37.7,3.7,12.1,5.3,205.2,55.3,7.5
102,백령도,Apr-21,10.9,14.8,7.9,20.2,4.6,1013,1017.3,8.6,67,11,67.1,41.5,4,13.8,4.9,238.5,60.24,13.4
102,백령도,May-21,14.5,18.3,10.8,23.1,6.1,1003.4,1007.6,12.8,78,20,67.3,14.4,3.8,12.7,5.3,248.8,56.39,19.3
102,백령도,Jun-21,18.7,22.5,15.9,27.1,12.3,1001.9,1006.1,19.2,90,22,178.5,131.6,2.9,12.3,7.2,173.3,39.14,23.4
102,백령도,Jul-21,24,27.4,21.2,31.7,17.5,1002.2,1006.3,24.9,85,33,39.7,32.3,2.8,9.6,5.8,242.3,53.89,30.7
102,백령도,Aug-21,23.6,26.5,21.3,28.8,18.2,1002.8,1006.9,25.3,88,41,346.4,81.1,2.7,10,6.4,175.6,41.63,26.7
102,백령도,Sep-21,21.4,24.1,19.1,26.7,15.6,1007.9,1012.1,20,79,36,164.4,42.1,3.4,14.1,4.8,211.8,56.8,23.2
102,백령도,Oct-21,16.1,18.7,13.6,24.2,6.2,1016.1,1020.4,12.2,62,10,60.7,32.9,4.1,16,4.8,193.4,55.65,15.8
102,백령도,Nov-21,10.2,13.5,7.3,19.5,1.4,1014.2,1018.6,8.2,63,21,46.2,18.7,4.9,18.3,5.3,129.2,42.42,9.1
102,백령도,Dec-21,3.5,6.5,0.7,11.5,-10,1020,1024.5,5.2,63,19,12.4,3.6,5.7,18.4,5.4,120,40.35,2.7
102,백령도,Jan-22,0,2.6,-2.2,7,-7.2,1020.5,1025.1,3.6,58,21,12.2,4,5.2,14.5,4.3,173.5,56.61,0.2
102,백령도,Feb-22,0.2,2.7,-2.2,9.6,-6.7,1021,1025.6,3.8,58,17,4.9,2.6,5.2,15.3,4.6,172.8,57.22,1.6
102,백령도,Mar-22,5.4,8.3,2.9,12.5,-0.4,1012.5,1016.9,6.4,71,11,69.8,45,4.7,15.8,5.4,181.2,48.87,8.5
102,백령도,Apr-22,10.3,14,7.1,19.1,2.7,1011.7,1016.1,8.7,69,9,3.7,2.3,4,10.9,3.7,252.3,63.76,16
102,백령도,May-22,14.3,18.2,11.1,22.9,7.3,1006.8,1011,11.9,74,11,5.1,2.3,4,10.7,4.9,249.7,56.62,22.2
102,백령도,Jun-22,19.3,22.4,16.7,26.3,13.4,1001.1,1005.2,19.2,86,39,219.8,68.8,3.7,11.4,8,107.8,24.35,24.1
102,백령도,Jul-22,23.7,27,21.1,32,19,1000.1,1004.2,25.7,88,51,255,155.6,3,11.5,6.7,174.3,38.74,28
102,백령도,Aug-22,23.6,26.7,21.2,31.6,16.2,1001.4,1005.5,25,85,35,155.9,32.8,3.2,10.8,6,187.3,44.39,26.8
102,백령도,Sep-22,20.2,23.2,17.5,26.4,13.1,1008.4,1012.6,18.7,79,24,145.8,52.4,3.3,17.2,4.5,231.4,61.99,23.2
102,백령도,Oct-22,13.8,16.5,11.4,21.6,7.9,1017.1,1021.5,11,68,27,82.9,37.8,4.6,16.3,4.5,217.1,62.37,15
102,백령도,Nov-22,10.3,13.1,7.6,17.2,-5.2,1016.4,1020.8,8.9,68,25,40.9,22.4,4.5,17.1,5.3,146.9,48.23,9.8
102,백령도,Dec-22,0.1,2.8,-2.5,9.1,-8.4,1020,1024.6,4,65,28,25.1,6.3,5.8,17,6.2,121.1,40.73,0.1
102,백령도,Jan-23,-0.1,2.5,-2.6,9.3,-13,1019.8,1024.4,4.4,69,24,37.7,14.5,5.5,15.7,4.8,153.3,50.07,0.1
102,백령도,Feb-23,1.9,4.4,-0.3,9.1,-5.1,1021.6,1026.2,4.8,67,28,1.6,1.2,4.4,15.1,3.8,205.9,68.18,2.8
102,백령도,Mar-23,6,9.3,3.3,17.5,-0.1,1015.3,1019.8,6.9,74,11,2.4,1.7,4.6,15.4,5.3,207.5,56.01,9.4
102,백령도,Apr-23,10.5,14,7.5,20.2,4.8,1009.3,1013.7,8.1,66,8,52.4,22.1,4.3,12.1,5.1,192,48.56,14.1
102,백령도,May-23,15.1,18.9,11.9,23.8,8.8,1007.4,1011.7,12.9,76,19,136.7,76,3.7,9,6,216.6,49.12,20.3
102,백령도,Jun-23,19.5,23.2,16.4,28.2,13.8,1001.5,1005.7,19.1,85,39,95.7,44.5,3.2,9.6,5.8,230.5,52.06,25.1
102,백령도,Jul-23,23.9,27,21.5,29.7,18.5,1001.1,1005.2,26.2,89,47,141.9,43.4,3.2,10.8,6.8,177.2,39.37,28.7
102,백령도,Aug-23,24.6,27.6,22.2,30.7,19.7,1000.2,1004.3,26.4,86,54,249.1,89.6,2.7,12.9,5.6,208.6,49.41,29.3
102,백령도,Sep-23,21.9,25.1,19.2,28.4,15.3,1008.1,1012.2,21.2,81,34,18.1,5.7,2.3,7.7,5.6,199.2,53.33,25.2
102,백령도,Oct-23,16.5,19.6,14,23.8,9.5,1013.6,1017.9,13.1,70,20,19.9,8.4,4,15.2,4,214.8,61.65,18.1
102,백령도,Nov-23,7.9,10.8,5.1,22.7,-2.4,1016.4,1020.8,7.9,66,30,107.7,55.1,5.9,16.1,6.6,123.8,40.6,7.6
102,백령도,Dec-23,2.2,4.3,0,14.6,-9.6,1019.5,1024,5.7,74,34,74.8,27.6,4.9,14.2,6.7,84.4,28.37,2.1
104,북강릉,Jan-21,-0.6,4.2,-5.6,13.7,-16.9,1012.2,1021.8,3,44,9,13,10.3,1.8,7.9,3.2,205.4,66.93,-1.8
104,북강릉,Feb-21,3.8,8.8,-1.3,18.5,-10.9,1008.8,1018.2,4.2,49,10,5.6,5.5,1.9,9.2,3.4,213.5,70.53,3.2
104,북강릉,Mar-21,8.3,12.9,3.9,18.9,-4.3,1009.3,1018.5,6.4,62,13,115.7,75.6,1.6,8.5,4.9,210.4,56.7,7.9
104,북강릉,Apr-21,12.4,17.1,7.4,24.2,1.3,1008.7,1017.7,7.9,57,12,115,50.9,1.7,7.8,4.9,237,59.86,14.8
104,북강릉,May-21,16.4,21.1,11.4,28.8,7.3,998.8,1007.6,11.1,63,16,157.6,73.2,1.7,10.3,5.5,229,51.93,18.5
104,북강릉,Jun-21,20.1,24,16.6,29.7,11.7,999,1007.7,18.3,80,24,30.4,15.4,1.1,6.5,6.6,181.7,41.04,24.6
104,북강릉,Jul-21,24.5,28.3,21.2,32,17.4,1000,1008.5,25.7,84,50,146,64.7,0.9,3.9,6.1,255.7,56.91,30.9
104,북강릉,Aug-21,23.5,27.1,20.6,34.1,16,1000,1008.5,23.8,83,40,479.1,145.8,1.1,4.9,7.8,106.5,25.27,26.3
104,북강릉,Sep-21,20,23.7,16.7,27.5,14.3,1005.6,1014.3,18.8,82,40,128.7,86.7,1,4.7,6.2,170.2,45.63,22.6
104,북강릉,Oct-21,15.2,19.8,11.3,31.7,3.7,1011.6,1020.6,12.7,72,19,143.1,60.7,1.2,4.7,5.3,168.6,48.46,15.9
104,북강릉,Nov-21,10,14.8,5.2,20.1,-1.3,1007.9,1017,6.7,52,14,16.6,8.5,1.6,8.3,3.4,213.3,70,8.1
104,북강릉,Dec-21,3.3,7.9,-1.7,14.4,-14.9,1012.1,1021.5,4.1,49,14,41.6,18,1.8,9,2.6,218.1,73.14,1.9
104,북강릉,Jan-22,0.5,4.6,-3.5,8.7,-8.7,1012.7,1022.2,3.1,48,11,5.8,3.5,1.4,7.4,2.8,231.4,75.42,-0.5
104,북강릉,Feb-22,1.1,5.7,-3.7,13.9,-11.4,1012.9,1022.4,2.7,38,8,3.2,1.7,2,8.2,2.5,246.4,81.48,1.1
104,북강릉,Mar-22,7.7,11.9,3.3,20.2,-1.4,1007,1016.1,6.1,59,10,100,32,1.6,8.5,4.8,192.2,51.82,7.7
104,북강릉,Apr-22,14.6,19.3,9.3,29.9,1.9,1006.5,1015.4,8.2,53,10,65.1,23.3,1.7,7.9,3.8,255.9,64.69,16
104,북강릉,May-22,18.5,23.7,12.9,32.7,6.6,1001.6,1010.3,10.5,52,16,6.5,5.6,1.5,6.9,3.9,305.7,69.34,22.6
104,북강릉,Jun-22,21.2,25.2,17.6,34.2,11.1,998.4,1007.1,19.1,76,16,168.4,74.9,1.2,5.2,6.4,178,40.22,25
104,북강릉,Jul-22,24.1,27.5,21.5,33.3,18.8,997.5,1006,26.1,88,47,239.4,73.2,0.8,3.7,7.6,135.6,30.17,28.2
104,북강릉,Aug-22,24.3,28,21,35.2,15.2,997.6,1006.2,24.9,82,27,303.3,74.1,1,6.1,7.1,136.2,32.29,26.9
104,북강릉,Sep-22,20,24.8,15.9,27.6,10.5,1005.2,1013.9,18.3,78,23,235.9,105,1.1,5.7,5.6,200.2,53.64,22.4
104,북강릉,Oct-22,13.8,18.2,10.2,29.8,5.1,1011.9,1020.9,11.5,73,16,347.7,105.5,1.3,8.7,5.8,151.9,43.62,14.3
104,북강릉,Nov-22,11.2,16.3,6.6,24.8,-3.3,1010.4,1019.5,7.8,57,10,53.4,30.5,1.3,10.8,3.7,198.1,64.99,9.3
104,북강릉,Dec-22,0.6,5.2,-4,11.4,-10.9,1011.7,1021.1,2.6,39,12,0,0,1.8,7.5,2.4,225.3,75.58,-1.1
104,북강릉,Jan-23,1.1,5.8,-3.4,15.6,-15.2,1012.3,1021.7,3.1,45,8,97.3,51.2,1.6,7.6,3,219.3,71.53,-0.6
104,북강릉,Feb-23,3.5,7.5,-0.4,16,-4.7,1014.6,1024,4.1,54,8,50.4,21.5,1.5,7.8,4.2,173.7,57.52,1.8
104,북강릉,Mar-23,9.9,14.3,4.8,24.3,-2.3,1009.5,1018.6,6.2,52,8,9.3,5.5,1.5,6.9,3.9,219.3,61.24,10
104,북강릉,Apr-23,13.3,18.1,8.3,28.1,4.4,1004.4,1013.4,8.4,57,8,32.7,15.6,1.8,11.7,4.5,222.5,58.31,15.1
104,북강릉,May-23,17.9,22.6,12.8,33.8,4.8,1003.8,1012.6,12.5,64,15,91.4,65,1.3,6.5,5.8,237.2,53.85,22.3
104,북강릉,Jun-23,22,26.3,17.8,33.1,14.2,997.6,1006.2,18.4,73,17,171.3,45.1,1.2,5.9,5.5,247.7,55.98,26.3
104,북강릉,Jul-23,25.6,29.5,22.4,33.4,18,997.9,1006.4,25.7,79,35,109.1,26,1.1,9.3,6.5,178.7,39.75,28.2
104,북강릉,Aug-23,24.7,28.2,22.1,35.6,18.8,997.5,1006,25.9,85,42,502.9,242,1,7.6,7.2,148.8,35.25,28.1
104,북강릉,Sep-23,21.1,24.9,18.1,30.4,12.4,1004.8,1013.5,20.9,84,38,240.1,95.7,0.8,3.6,6.3,161.9,43.36,23.4
104,북강릉,Oct-23,15.7,20.7,11.3,25.2,7,1008.4,1017.3,10.9,62,18,21.3,14.8,1.2,5,3.7,218.3,62.64,15.2
104,북강릉,Nov-23,9.3,14.1,4.5,27.7,-6.2,1009.2,1018.3,6.5,49,12,59.9,35.8,1.8,9.7,3,222.8,72.98,7.2
104,북강릉,Dec-23,2.8,6.9,-1.3,20.3,-12,1013.3,1022.7,4.7,57,16,248.4,94.4,1.6,8.1,3.6,188.5,63.15,1.1
105,강릉,Jan-21,0.6,5.7,-3.9,15.4,-15.1,1019,1022.4,3.4,46,13,11.4,8.8,2.6,8.7,3.5,200.2,65.23,1
105,강릉,Feb-21,4.9,10.3,0,20.7,-8.9,1015.5,1018.9,4.6,50,17,5.1,5.1,2.9,12.1,3.6,203.4,67.2,7.4
105,강릉,Mar-21,9.7,14.8,5,21.1,-3.4,1015.9,1019.2,6.9,60,12,122,79.7,2.3,8.3,5,201,54.16,9.3
105,강릉,Apr-21,13.8,18.9,8.9,25.1,2.2,1015.1,1018.4,8.5,56,16,108.1,43.3,2.2,7.4,4.9,217.6,54.96,16.5
105,강릉,May-21,17.9,22.5,13.4,30.9,8.4,1005.1,1008.3,11.7,60,15,157.5,63.5,2.4,9.7,5.7,205.4,46.58,19.1
105,강릉,Jun-21,22,25.9,18.4,30.3,13.9,1005.2,1008.3,19,73,29,32.5,14.2,1.8,8.6,6.3,159.1,35.94,25.9
105,강릉,Jul-21,26.7,30.8,23.1,35.6,18.9,1005.9,1009,26.6,77,50,142.2,57.7,1.5,4.8,5.7,214.7,47.79,31.2
105,강릉,Aug-21,25.5,29,22.7,36.5,18.4,1006,1009.1,24.8,77,39,438.1,135.9,1.8,6.9,7.6,72.9,17.87,26.8
105,강릉,Sep-21,21.7,25.5,18.5,29.6,15.8,1011.8,1014.9,19.7,77,42,111.6,76.9,1.7,5.3,5.9,134.2,35.98,23.8
105,강릉,Oct-21,16.5,21.4,12.5,32.3,2.7,1017.9,1021.2,13.4,70,21,130.9,48.8,1.9,6.9,5.6,159.1,45.73,17.3
105,강릉,Nov-21,11.1,16.3,7,22.2,-0.2,1014.4,1017.7,7.1,52,14,13.1,5.2,2.6,9.1,3.6,197.5,64.82,9.7
105,강릉,Dec-21,4.4,9.5,0.1,17.1,-12,1018.8,1022.2,4.4,48,16,43.9,17.6,2.9,7.9,3.1,207.2,69.48,4
105,강릉,Jan-22,1.5,6.4,-2.4,10,-7.2,1019.4,1022.8,3.3,47,16,7.4,2.8,2.5,7.8,3.4,222.3,72.46,0.9
105,강릉,Feb-22,2,7.1,-2.2,16.1,-9.2,1019.6,1023,2.9,39,12,1.2,0.7,3,8.9,2.6,239.3,79.13,2.4
105,강릉,Mar-22,9,13.4,4.5,21.8,-0.8,1013.5,1016.8,6.4,57,12,102.9,36.7,2.3,9.3,4.9,193.2,52.09,8.8
105,강릉,Apr-22,16.1,21,11,31.3,2.3,1012.8,1016,8.7,50,13,68.8,23.5,2.5,9.1,4.1,251,63.45,14.7
105,강릉,May-22,20.3,25.3,15.1,33.4,8.2,1007.7,1010.8,11,48,19,5.8,4.6,2.6,8,4.4,273,63.99,22.2
105,강릉,Jun-22,23.6,27.2,19.9,35.3,13.3,1004.4,1007.5,20.3,71,16,186,64.5,1.9,7.7,6.4,162.8,36.78,25
105,강릉,Jul-22,26.3,29.8,23.6,34.7,20.4,1003.4,1006.5,27.1,80,47,227.9,69.9,1.4,6.4,6.8,115.8,25.76,27.3
105,강릉,Aug-22,26.6,30.1,23.2,37.7,16.8,1003.6,1006.7,25.9,75,29,307.5,62.7,1.7,6.5,7.1,126.5,29.99,26.3
